,content,NER,label
3450,HTC Wildfire X cũng có phần cứng camera sau lớn nhất trong Galaxy S20 Series vừa ra mắt .,"[1, 2, 2, 0, 0, 5, 6, 6, 6, 7, 8, 8, 8, 8, 8, 8, 8, 8, 0]",5
4482,Trong khi Motorola Moto G8 Play khả năng chụp hình sáng hơn .,"[0, 0, 1, 2, 2, 2, 5, 6, 6, 6, 7, 8, 0]",8
3226,"Ngoài ra , còn một yếu tố nữa chính là việc chiếc Infinix Hot 5 là công nghệ pin nhỏ nhất , đồng nghĩa với việc diện tích tản nhiệt cũng thấp hơn ; ít nhiều ảnh hưởng đến hiệu năng thuần của con chip .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 5, 6, 6, 7, 8, 0, 0, 0, 0, 0, 5, 6, 6, 6, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5
5,"So với iPhone 13 , thì rất khó để nhận ra sự khác biệt giữa 2 thế hệ này qua vẻ bề ngoài , thậm chí ngay cả những phần mềm bên trong cũng không có quá nhiều sự khác biệt .","[0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 8, 8, 8, 0, 3, 4, 4, 4, 0, 5, 6, 6, 0, 0, 0, 0, 0, 5, 6, 6, 6, 6, 0, 7, 8, 8, 8, 8, 8, 8, 0]",2
2771,"Huawei Enjoy 6 có những tối ưu hóa nhỏ nhất , từ đó có thể dự đoán được chất lượng ảnh chụp camera tele của iPhone 14 Pro Max .","[1, 2, 2, 0, 5, 6, 6, 6, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4
1503,Nếu như trên Sharp TM100 và Sagem my300C có sự khác biệt rõ ràng về điểm chuẩn .,"[0, 0, 0, 1, 2, 0, 3, 4, 0, 0, 7, 8, 8, 8, 0, 5, 6, 0]",1
1610,"Tuy nhiên , Celkon Glory Q5 đi kèm với các cảm biến phụ mà Micromax X395 không có .","[0, 0, 0, 1, 2, 2, 0, 0, 0, 5, 6, 6, 6, 0, 3, 4, 7, 8, 0]",1
3897,Nhưng lợi ích không thể sánh bằng Samsung C6112 được .,"[0, 5, 6, 7, 8, 8, 8, 3, 4, 0, 0]",7
4160,Nhưng trọng lượng không thể sánh bằng Spice Smart Flo 359 (Mi-359) được .,"[0, 5, 6, 7, 8, 8, 8, 3, 4, 4, 4, 4, 0, 0]",7
1780,"Samsung Galaxy S7 đều chạy khả năng chống nước và bụi ip68 thông qua One UI của Samsung , mặc dù phiên bản của Z Fold3 có sự khác biệt đáng kể để phù hợp với màn hình phụ .","[1, 2, 2, 7, 8, 5, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0, 7, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0]",2
2268,"Thậm chí trong tầm giá dưới 12 triệu , alcatel OT-E260 chắc chắn sẽ là nhà vô địch về nhiều mặt như hiển thị , thiết kế và xử lý hình ảnh và video .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 7, 8, 8, 8, 0, 0, 0, 0, 5, 6, 0, 5, 6, 0, 5, 6, 6, 6, 6, 6, 0]",3
765,"iPhone 8 có chất lượng ảnh tốt hơn và có cấu hình màu sắc thực sự khá giống với iPhone 13 , nhưng vẫn có sự chênh lệch rõ ràng trong điều kiện ánh sáng thấp hơn .","[1, 2, 0, 5, 6, 6, 7, 8, 0, 0, 5, 6, 6, 6, 7, 8, 8, 8, 0, 3, 4, 0, 0, 0, 0, 0, 7, 8, 8, 8, 0, 5, 6, 6, 6, 6, 6, 0]",1
434,"Chính vì thế mà hiệu năng điện thoại cũng không chênh lệch nhiều , nhưng so về độ ổn định thì Qualcomm sẽ có lợi thế về lâu dài hơn so với chip từ MediaTek .","[0, 0, 0, 0, 5, 6, 0, 0, 0, 7, 8, 8, 8, 0, 0, 0, 0, 5, 6, 6, 0, 1, 0, 7, 8, 8, 8, 8, 8, 8, 0, 0, 0, 0, 3, 0]",6
1875,Đều được sử dụng viên pin 5.000mah .,"[7, 8, 8, 8, 5, 6, 6, 0]",2
925,Bộ xử lý Helio P35 mạnh hơn và tiết kiệm pin hơn một chút .,"[5, 6, 6, 0, 0, 7, 8, 0, 5, 6, 6, 7, 8, 8, 0]",6
856,"Sở hữu màn hình Dynamic AMOLED được uốn cong về hai cạnh , với phần viền được làm siêu mỏng và không hề có một chiếc tai thỏ nào như cách nhiều hãng smartphone theo đuổi , Galaxy S10 Plus sở hữu một mặt trước gần như chỉ có màn hình , với độ bao phủ lên tới 88.9% .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 8, 8, 8, 8, 0, 0, 3, 4, 4, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
572,Điện thoại Samsung Galaxy M51 được trang bị viên pin khủng nhất trên thị trường hiện nay nhờ một bước đột phá trong thiết kế .,"[0, 0, 1, 2, 2, 0, 0, 0, 5, 6, 7, 8, 8, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3
4679,Trong khi Sony Ericsson W950 kết nối internet sáng hơn .,"[0, 0, 1, 2, 2, 5, 6, 6, 7, 8, 0]",8
1270,"Rõ ràng , sẽ có một khoảng cách về chế độ ban đêm , khả năng đồ họa và khả năng tiết kiệm năng lượng giữa Unnecto Quattro X .","[0, 0, 0, 0, 7, 8, 8, 8, 0, 5, 6, 6, 6, 0, 5, 6, 6, 6, 0, 5, 6, 6, 6, 6, 6, 0, 1, 2, 2, 0]",1
3895,Tất nhiệt alcatel OT-106 “ nhạt nhòa ” hơn so với verykool T7445 và OLED khá nhiều .,"[0, 0, 1, 2, 7, 8, 8, 8, 8, 0, 0, 3, 4, 0, 3, 0, 0, 0]",7
2854,"oppo a74 có phần mềm nhỏ nhất , từ đó có thể dự đoán được chất lượng ảnh chụp camera tele của iPhone 14 Pro Max .","[1, 2, 0, 5, 6, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4
1114,"Mặc dù vậy , chụp ảnh đêm không còn như xưa nữa .","[0, 0, 0, 0, 5, 6, 6, 7, 8, 8, 8, 0, 0]",1
4541,Đó là một Philips 759 được nhô lên hơi cao so với Oppo R817 Real cùng hệ thống 3 ống kính camera ở bên trong .,"[0, 0, 0, 1, 2, 0, 7, 8, 8, 8, 8, 8, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8
2076,Điện thoại Samsung E900 được trang bị trải nghiệm màn hình khủng nhất trên thị trường hiện nay nhờ một bước đột phá trong thiết kế .,"[0, 0, 1, 2, 0, 0, 0, 5, 6, 6, 6, 7, 8, 8, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3
1651,"Micromax X250 được tăng số megapixel trên camera selfie lên đến 12MP , nhiệt lượng toả ra vẫn được giữ nguyên và sẽ có tầm nhìn rộng hơn","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 6, 0, 7, 8, 8, 0, 0, 0, 5, 6, 7, 8]",2
751,"Về mặt kỹ thuật , X90 Pro có thể nhỉnh hơn , nhưng xét về tổng thể S23 Ultra lại làm tốt hơn .","[5, 6, 6, 6, 0, 3, 4, 0, 0, 7, 8, 0, 0, 0, 0, 5, 6, 1, 2, 0, 7, 8, 8, 0]",6
1035,"Galaxy S22 Ultra , với tốc độ làm tươi được cải thiện , có thể giúp quản lý mức tiêu thụ điện năng một cách khéo léo hơn .","[1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 6, 6, 6, 6, 0, 0, 7, 8, 8, 0]",6
2671,"Microsoft Lumia 532 Dual SIM có tích hợp chip a16 bionic nhỏ nhất , từ đó có thể dự đoán được chất lượng ảnh chụp camera tele của iPhone 14 Pro Max .","[1, 2, 2, 2, 2, 0, 5, 6, 6, 6, 6, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4
3926,cân bằng trắng kém hơn Galaxy và hiển thị chi tiết trong điều kiện ánh sáng trung bình thiếu chi tiết và không sáng bằng .,"[5, 6, 6, 7, 8, 3, 0, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 8, 8, 0, 7, 8, 8, 0]",7
2987,Samsung U460 Intensity II đang là một trong những smartphone đắt nhất của Samsung .,"[1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 0]",4
2764,HTC Flyer đang là một trong những smartphone đắt nhất của Samsung .,"[1, 2, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 0]",4
151,"Hơn nữa , nó đã chứng minh khả năng chơi game của mình mát hơn và ổn định hơn cả dòng A hùng mạnh của Apple trong dòng iPhone 14 mới nhất .","[0, 0, 0, 1, 0, 0, 0, 5, 6, 6, 6, 0, 0, 7, 8, 0, 7, 8, 8, 0, 3, 4, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0]",6
1032,Samsung Galaxy S22 Ultra là sản phẩm tốt nhất thế giới Android hiện nay .,"[1, 2, 2, 2, 0, 0, 0, 7, 8, 8, 8, 8, 8, 8, 0]",3
460,"Do đó , nếu cân nhắc đến một thiết bị tầm trung có dung lượng RAM cao , camera tốt hơn thì bạn có thể lựa chọn A32 .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 8, 0, 0, 0, 0, 0, 0, 1, 0]",6
3135,Samsung E1085T cũng có sinh trắc học face id đến từ nhà táo lớn nhất trong Galaxy S20 Series vừa ra mắt .,"[1, 2, 0, 0, 5, 6, 6, 6, 6, 6, 6, 6, 6, 7, 8, 8, 8, 8, 8, 8, 8, 8, 0]",5
4696,"Đối với trong điều kiện ánh sáng tốt , Samsung Galaxy Mini S5570 có xu hướng chất lượng hiển thị tối hơn .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 5, 6, 6, 6, 7, 8, 0]",8
2533,"Wiko View có khả năng đa nhiệm nhỏ nhất , từ đó có thể dự đoán được chất lượng ảnh chụp camera tele của iPhone 14 Pro Max .","[1, 2, 0, 5, 6, 6, 6, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4
346,"Điện thoại Samsung Galaxy A13 có giá thành cao hơn và ra đời sau một thời gian ngắn , chính vì vậy mà chiếc điện thoại này đã được nâng cấp với nhiều tính năng nổi bật hơn .","[1, 2, 2, 2, 2, 0, 5, 6, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 7, 8, 8, 0]",6
1420,Đây có lẽ là nơi cho thấy sự khác biệt rõ ràng nhất giữa Google Pixel 4 và Motorola V290 .,"[0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 8, 8, 0, 1, 2, 2, 0, 3, 4, 0]",1
130,"Trên phiên bản Plus , công ty đã tích hợp viên pin có dung lượng lớn hơn .","[0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 5, 6, 0, 7, 8, 8, 8, 0]",6
582,"Nó được hoàn thiện 2 mặt kính , một màn hình 90Hz mượt mà hơn , trang bị ống kính tele , camera selfie kép đẳng cấp hơn , sạc nhanh hơn .","[1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 7, 8, 8, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 7, 8, 8, 0, 5, 7, 8, 0]",6
1670,Lava Z25 đều có hệ thống camera với các đường vát chia cắt mặt sau cho hiệu ứng ánh sáng bắt mắt .,"[1, 2, 7, 8, 5, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2
4520,"Kyocera DuraForce Pro có dung lượng lưu trữ vuông vắn hơn với các cạnh hơi tròn , một lỗ đục nhỏ ở giữa chứa camera nên tỷ lệ màn hình trên thân máy lên đến gần 90% .","[1, 2, 2, 0, 5, 6, 6, 6, 7, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8
3025,"Như bạn có thể thấy trong bài so sánh , iPhone 12 Pro và Galaxy Note 20 Ultra đồng hạng nhất , trong khi Samsung ZV10 đứng vị trí cuối cùng về khoản tiện ích nổi bật của hãng .","[0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 1, 2, 2, 0, 3, 4, 4, 4, 7, 8, 8, 0, 0, 0, 1, 2, 7, 8, 8, 8, 8, 0, 0, 5, 6, 6, 6, 6, 6, 0]",4
4103,"Như vậy , dù cho có nhỏ hơn đôi chút về khả năng chơi game so Cat S41 nhưng chắc chắn hình ảnh hiển thị trên màn hình của Nokia 3 V sẽ sắc nét và chi tiết hơn .","[0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 0, 5, 6, 6, 6, 0, 3, 4, 0, 0, 0, 5, 6, 6, 6, 6, 6, 6, 0, 1, 2, 2, 0, 7, 8, 8, 8, 8, 8, 0]",7
4768,Trong khi Yezz Monte Carlo 55 LTE những bức ảnh sáng hơn .,"[0, 0, 1, 2, 2, 2, 2, 5, 6, 6, 7, 8, 0]",8
706,"Có thể thấy Galaxy Note 20 Ultra mang nhiều cải tiến vượt trội từ thiết kế , màn hình , camera lẫn hiệu năng .","[0, 0, 0, 1, 2, 2, 2, 0, 0, 7, 8, 8, 8, 0, 5, 6, 0, 5, 6, 0, 5, 0, 5, 6, 0]",6
3492,Samsung X430 cũng có chất lượng vẻ bề ngoài lớn nhất trong Galaxy S20 Series vừa ra mắt .,"[1, 2, 0, 0, 5, 6, 6, 6, 6, 7, 8, 8, 8, 8, 8, 8, 8, 8, 0]",5
1787,"HTC Touch Pro CDMA có camera siêu rộng sang trọng , tinh tế không khác gì BLU Studio 5.0 E .","[1, 2, 2, 2, 0, 5, 6, 6, 7, 8, 8, 8, 8, 8, 8, 8, 3, 4, 4, 4, 0]",2
2494,"Như bạn có thể thấy trong bài so sánh , iPhone 12 Pro và Galaxy Note 20 Ultra đồng hạng nhất , trong khi Gionee P7 đứng vị trí cuối cùng về khoản camera góc rộng .","[0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 1, 2, 2, 0, 3, 4, 4, 4, 7, 8, 8, 0, 0, 0, 1, 2, 7, 8, 8, 8, 8, 0, 0, 5, 6, 6, 0]",4
4471,Đó là một Spice Stellar 440 (Mi-440) được nhô lên hơi cao so với Motorola E378i cùng hệ thống 3 ống kính camera ở bên trong .,"[0, 0, 0, 1, 2, 2, 2, 0, 7, 8, 8, 8, 8, 8, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8
2157,""" Samsung Galaxy S21 Ultra và Motorola EX226 hiện đang là hai sản phẩm đang hot nhất hiện nay nằm trong phân khúc smartphone cao cấp .","[0, 1, 2, 2, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3
3710,"Celkon C509 sở hữu chính sách hậu mãi , bảo hành vượt trội hơn Samsung Ch@t 220 .","[1, 2, 0, 0, 5, 6, 6, 6, 6, 6, 6, 7, 8, 8, 3, 4, 4, 0]",6
1386,Philips F718 có vẻ hơi lạ so với Sony Ericsson Z550 .,"[1, 2, 0, 0, 7, 8, 0, 0, 3, 4, 4, 0]",1
3423,"Wiko Fever SE không còn là độ sáng tối đa mạnh mẽ nhất trong thế giới smartphone nữa , tuy nhiên vẫn vô cùng khoẻ để thực hiện tất cả các tác vụ mượt mà .","[1, 2, 2, 7, 8, 8, 5, 6, 6, 6, 8, 8, 8, 8, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5
1010,"Con số 6,5 giờ on-screen trên Galaxy S23 Ultra là không tệ một chút nào , tuy nhiên vẫn thua thiệt khi so sánh với 7,5 giờ on-screen trên Xiaomi 13 Ultra và 8 giờ trên OPPO Find X6 Pro .","[0, 0, 0, 5, 6, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 3, 4, 4, 4, 0]",7
4470,Điều này có nghĩa là QMobile Noir A110 có được phiên bản nông hơn trong một số bức ảnh .,"[0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 5, 6, 7, 8, 8, 8, 8, 8, 8, 0]",8
1400,"Không sở hữu sự tương đồng về mặt to như bộ đôi Karbonn A7 Star và iPhone 12 , Apple đã lợi dụng không gian lớn bên trong Lenovo Phab để trang bị cho mẫu smartphone này hệ thống camera chất lượng hơn .","[7, 8, 8, 8, 8, 8, 0, 0, 5, 0, 0, 0, 3, 4, 4, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 2, 2, 5, 6, 6, 7, 8, 8, 0]",1
1017,"Tuy nhiên , điểm khác biệt ở đây là hiện chỉ có Galaxy S23 Ultra được bán chính hãng , máy cũng đi kèm chính sách hậu mãi , bảo hành tốt hơn .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 6, 6, 6, 6, 6, 6, 7, 8, 0]",6
839,"Trên lý thuyết , Xiaomi Mi 11 Ultra trông mạnh mẽ hơn khi đi kèm với RAM lên đến 12GB , nhưng thực tế là iPhone 13 Pro Max sẽ cho hiệu suất tốt hơn do chip Apple A15 Bionic mạnh hơn và sự tối ưu hóa tốt hơn của hệ điều hành iOS .","[0, 0, 0, 0, 3, 4, 4, 4, 0, 7, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 5, 6, 7, 8, 0, 5, 0, 0, 0, 7, 8, 0, 0, 5, 6, 6, 7, 8, 0, 0, 0, 0, 0, 0]",6
2836,"Như bạn có thể thấy trong bài so sánh , iPhone 12 Pro và Galaxy Note 20 Ultra đồng hạng nhất , trong khi Huawei P Smart Z đứng vị trí cuối cùng về khoản khả năng chơi game .","[0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 1, 2, 2, 0, 3, 4, 4, 4, 7, 8, 8, 0, 0, 0, 1, 2, 2, 2, 7, 8, 8, 8, 8, 0, 0, 5, 6, 6, 6, 0]",4
4800,Motorola A810 sở hữu chipset mediatek dimensity 700 nhỏ gọn hơn,"[1, 2, 0, 0, 5, 6, 6, 6, 7, 8, 8]",8
1649,LG C3320 đều được trang bị chức năng chipset mediatek dimensity 700 .,"[1, 2, 7, 8, 8, 8, 0, 0, 5, 6, 6, 6, 0]",2
192,"Thế nhưng , nếu so về khả năng chụp ảnh zoom thì iPhone 12 Pro lại tỏ ra thua thiệt khá nhiều khi máy chỉ hỗ trợ zoom quang 2x , trong khi đó Galaxy Note20 Ultra và Google Pixel 5 đều hỗ trợ zoom quang lên tới 5x .","[0, 0, 0, 0, 0, 0, 5, 6, 6, 6, 6, 0, 1, 2, 2, 0, 0, 0, 7, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 3, 4, 4, 7, 8, 8, 5, 6, 6, 6, 6, 0]",7
4436,Meizu M10 đúng như tên gọi của nó là phiên bản với năm cập nhật nhỏ gọn hơn của LG S365 .,"[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 7, 8, 8, 0, 3, 4, 0]",8
1502,"Rõ ràng , sẽ có một khoảng cách về tốc độ xử lý , điểm hiệu năng này và khả năng tiết kiệm năng lượng giữa Samsung E810 .","[0, 0, 0, 0, 7, 8, 8, 8, 0, 5, 6, 6, 6, 0, 5, 6, 6, 6, 0, 5, 6, 6, 6, 6, 6, 0, 1, 2, 0]",1
3274,Lenovo LePad S2005 cũng có màn hình có độ phân giải full hd + và tần số quét 120hz lớn nhất trong Galaxy S20 Series vừa ra mắt .,"[1, 2, 2, 0, 0, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 8, 8, 8, 8, 8, 8, 8, 8, 0]",5
2399,"Về khả năng kết quả , Motorola WX181 cho ra ảnh với chất lượng tổng thể tốt và ổn định nhất dù được chụp trong điều kiện ngược ánh sáng mặt trời , không bị cháy sáng quá nhiều .","[0, 0, 0, 5, 6, 0, 1, 2, 0, 0, 1, 0, 5, 6, 6, 6, 7, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3
1301,Dường như điểm khác biệt lớn nhất về ZTE Bingo chính là thông số màn hình chính .,"[0, 0, 7, 8, 8, 8, 8, 0, 1, 2, 0, 0, 5, 6, 6, 6, 6, 0]",1
4322,tốc độ làm mới động BLU Vivo 4.8 HD độc đáo hơn,"[5, 6, 6, 6, 6, 1, 2, 2, 2, 7, 8, 8]",8
521,"Motorola One Fusion + chiếm vị trí thứ hai với pin 5,000 mAh , trong khi Realme 6 Pro có pin nhỏ nhất và thời lượng pin ngắn nhất .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 5, 7, 8, 0, 5, 6, 6, 7, 8, 0]",4
1751,des : Nhìn chung LG Q70 không có sự khác biệt quá lớn,"[0, 0, 0, 0, 1, 2, 7, 8, 8, 8, 8, 8, 8]",2
4352,năng lượng trên Posh Revel S500 đã được giảm bớt khi so với alcatel OT-600 .,"[5, 6, 0, 1, 2, 2, 0, 0, 7, 8, 0, 0, 0, 3, 4, 0]",8
1556,galaxy note 10 plus đều được trang bị 4 camera nhưng có sự khác nhau về pin lõi li-po dung lượng 5000mah .,"[1, 2, 2, 2, 7, 8, 8, 8, 5, 6, 0, 0, 7, 8, 8, 0, 5, 6, 6, 6, 6, 6, 0]",1
2513,"Như bạn có thể thấy trong bài so sánh , iPhone 12 Pro và Galaxy Note 20 Ultra đồng hạng nhất , trong khi Plum Orbit đứng vị trí cuối cùng về khoản tái tạo màu .","[0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 1, 2, 2, 0, 3, 4, 4, 4, 7, 8, 8, 0, 0, 0, 1, 2, 7, 8, 8, 8, 8, 0, 0, 5, 6, 6, 0]",4
2712,Siemens S75 đang là một trong những smartphone đắt nhất của Samsung .,"[1, 2, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 0]",4
3068,"Ngoài ra , còn một yếu tố nữa chính là việc chiếc LG GW300 là các chi tiết nhỏ nhất , đồng nghĩa với việc diện tích tản nhiệt cũng thấp hơn ; ít nhiều ảnh hưởng đến hiệu năng thuần của con chip .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 5, 6, 6, 7, 8, 0, 0, 0, 0, 0, 5, 6, 6, 6, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5
2113,Motorola V186 có thời lượng sử dụng pin tiên tiến nhất vì nó đi kèm với bộ vi xử lý mạnh hơn : Mediatek Dimensity 810 5G mới được xây dựng trên tiến trình 6nm với xung nhịp tối đa là 2.4 GHz . Con chip này được kết hợp với RAM lên đến 8GB và bộ nhớ trong tối đa 256GB .,"[1, 2, 0, 5, 6, 6, 6, 6, 7, 8, 8, 0, 1, 0, 0, 0, 5, 6, 6, 6, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3
600,Phần cứng camera tương đương nhưng macro cùng selfie có độ phân giải thấp hơn .,"[5, 6, 6, 7, 8, 0, 1, 0, 1, 0, 5, 6, 6, 7, 8, 0]",7
2821,HTC Desire Z đang là một trong những smartphone đắt nhất của Samsung .,"[1, 2, 2, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 0]",4
1463,"Trong khi đó , ZTE Blade V7 Plus không có tính năng tương tự .","[0, 0, 0, 0, 1, 2, 2, 2, 7, 8, 8, 8, 8, 8, 0]",1
1201,"Ngoài ra , thời gian sử dụng của Bird S570 cũng có sự khác biệt đáng kể .","[0, 0, 0, 5, 6, 6, 6, 0, 1, 2, 0, 0, 7, 8, 8, 8, 8, 0]",1
1430,thiết kế vuông là một trong những điểm khác biệt dễ thấy nhất giữa Motorola Moto X Play Dual SIM .,"[5, 6, 6, 0, 7, 8, 8, 8, 8, 8, 8, 8, 8, 0, 1, 2, 2, 2, 2, 2, 0]",1
87,So sánh về pin 2 dòng iPhone 11 và iPhone X thì dòng iPhone 11 đều đã được nâng cấp chất lượng pin hơn so với dòng iPhone X .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 7, 8, 8, 8, 8, 8, 0, 0, 3, 4, 4, 0]",6
3525,"Ngoài ra , còn một yếu tố nữa chính là việc chiếc BLU Studio 5.5C là viên pin nhỏ nhất , đồng nghĩa với việc diện tích tản nhiệt cũng thấp hơn ; ít nhiều ảnh hưởng đến hiệu năng thuần của con chip .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 5, 6, 7, 8, 0, 0, 0, 0, 0, 5, 6, 6, 6, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5
4687,Amazon Fire Phone có màn hình nhỉnh hơn đôi chút cho với Nokia X2-05 và hơn hẳn so với 11 Pro Max ra mắt vào năm ngoái .,"[1, 2, 2, 0, 5, 6, 7, 8, 8, 8, 0, 0, 3, 4, 0, 7, 8, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0]",8
4465,Trong khi Samsung Galaxy Tab Advanced2 khả năng chụp hình sáng hơn .,"[0, 0, 1, 2, 2, 2, 5, 6, 6, 6, 7, 8, 0]",8
2463,"Như bạn có thể thấy trong bài so sánh , iPhone 12 Pro và Galaxy Note 20 Ultra đồng hạng nhất , trong khi Allview Soul X5 Style đứng vị trí cuối cùng về khoản tính năng chụp ảnh single take .","[0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 1, 2, 2, 0, 3, 4, 4, 4, 7, 8, 8, 0, 0, 0, 1, 2, 2, 2, 7, 8, 8, 8, 8, 0, 0, 5, 6, 6, 6, 6, 6, 0]",4
3373,"Ngoài ra , còn một yếu tố nữa chính là việc chiếc alcatel Idol 3C là phong cách thiết kế nhỏ nhất , đồng nghĩa với việc diện tích tản nhiệt cũng thấp hơn ; ít nhiều ảnh hưởng đến hiệu năng thuần của con chip .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 5, 6, 6, 6, 7, 8, 0, 0, 0, 0, 0, 5, 6, 6, 6, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5
