,content,comparative,subject,object,aspect,predicate,label,NER
2161,"Vì thế sẽ không an toàn lắm cho những ứng dụng của bạn , tất nhiên bảo mật hệ thống vẫn rất tốt chỉ cần bạn cẩn thận một chút là được .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2162,alt : Đánh giá điện thoại Samsung Galaxy M51 11,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2163,des : Đánh giá điện thoại Samsung Galaxy M51 11,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2164,One UI 2.1 Core mới của Samsung bây giờ đã được hoàn thiện hơn nhiều và cung cấp cho bạn những trải nghiệm mượt mà và không gặp bất kỳ trục trặc nào .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2165,Chủ đề tối toàn hệ thống và lọc ánh sáng xanh rất được yêu thích vì sử dụng điện thoại trong không gian tối sẽ dễ dàng hơn khi không bị chói mắt .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2166,Có một tính năng cực hay ở phiên bản One UI mới này nữa chính là thông báo bật lên thông minh .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2167,Bất cứ khi nào bạn nhận được thông báo từ ứng dụng thì nó sẽ xuất hiện dưới dạng bong bóng như của messenger .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2168,Bạn có thể nhấp vào đó và nó sẽ hiển thị một cửa số nổi y chang messenger .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2169,Tuy nhiên kích thước và độ mờ của cửa sổ nổi này bạn có thể điều chỉnh được .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2170,"Một điểm hay nữa là bạn chỉ cần vuốt từ trên xuống dưới ở cảm biến vân tay , bảng thông báo sẽ tự đọng kéo xuống dù bạn đang ở chế độ nào .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2171,Hiệu năng,0,[],[],[],[],[],"[0, 0]"
2172,Samsung Galaxy M51 trang bị bộ xử lý Snapdragon 730G 8nm .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2173,"Đó là chipset lõi tám ( 2 × 2,2 GHz Kryo 470 Gold và 6 × 1,8 GHz Kryo 470 Silver ) cùng với GPU Adreno 618 .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2174,Đây là điện thoại Galaxy M-series thứ 4 trang bị bộ xử lý của Qualcomm .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2175,"Trước đó chúng ta cũng bắt gặp ở Galaxy M41 , Galaxy M01 và Galaxy M11 nhưng Snapdragon 730G cho phép M51 trở thành điện thoại mạnh mẽ nhất trong dòng M .",1,['M51'],[''],[''],['mạnh mẽ nhất trong dòng M'],[3],"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 7, 8, 8, 8, 8, 8, 0]]"
2176,alt : Đánh giá điện thoại Samsung Galaxy M51,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2177,des : Đánh giá điện thoại Samsung Galaxy M51,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2178,"Nhìn qua một chút khi chạy các bài kiểm tra hiệu năng , Galaxy M51 hoạt động kém hơn ở hầu hết các mức điểm chuẩn phổ biến .",1,['Galaxy M51'],['các mức điểm chuẩn phổ biến'],['hiệu năng'],['kém hơn'],[7],"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 1, 2, 0, 0, 7, 8, 0, 0, 0, 3, 4, 4, 4, 4, 4, 0]]"
2179,Điểm số Geekbench 5 của nó thấp hơn so với các thiết bị chạy Snapdragon 730G khác .,1,['nó'],['các thiết bị chạy Snapdragon 730G khác'],['Điểm số Geekbench 5'],['thấp hơn'],[7],"[[5, 6, 6, 6, 0, 1, 7, 8, 0, 0, 3, 4, 4, 4, 4, 4, 4, 0]]"
2180,"Có thể mình đã mong chờ quá nhiều ở điểm số PCMark , nhưng thực sự M51 vẫn có điểm số không tốt lắm !",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2181,GPU Adreno 618 của Snapdragon 730G là một bước tiến so với Adreno 612 của Snapdragon 675 .,1,['GPU Adreno 618 của Snapdragon 730G'],['Adreno 612 của Snapdragon 675'],[''],['một bước tiến so với'],[6],"[[1, 2, 2, 2, 2, 2, 0, 7, 8, 8, 8, 8, 3, 4, 4, 4, 4, 0]]"
2182,"Tuy nhiên , nó thua kém GPU Adreno 620 của Snapdragon 765G một chút .",1,['nó'],['GPU Adreno 620 của Snapdragon 765G'],[''],['thua kém'],[7],"[[0, 0, 0, 1, 7, 8, 3, 4, 4, 4, 4, 4, 0, 0, 0]]"
2183,Galaxy M51 một lần nữa cho điểm số và tốc độ khung hình thấp hơn so với các thiết bị chạy Snapdragon 730G khác .,1,"['Galaxy M51', 'Galaxy M51']","['các thiết bị chạy Snapdragon 730G khác', 'các thiết bị chạy Snapdragon 730G khác']","['điểm số', 'tốc độ khung hình']","['thấp hơn', 'thấp hơn']","[7, 7]","[[1, 2, 0, 0, 0, 0, 5, 6, 0, 5, 6, 6, 6, 7, 8, 0, 0, 3, 4, 4, 4, 4, 4, 4, 0], [1, 2, 0, 0, 0, 0, 5, 6, 0, 5, 6, 6, 6, 7, 8, 0, 0, 3, 4, 4, 4, 4, 4, 4, 0]]"
2184,Khả năng chơi game,0,[],[],[],[],[],"[0, 0, 0, 0]"
2185,"Trước khi nói về khả năng chơi game , mình thấy tốc độ làm mới màn hình của chiếc M51 này chỉ ở mức 60Hz . Ban đầu cảm thấy quá thấp so với các màn hình có tốc độ làm mới 90 Hz hay 120 Hz của Realme hoặc Xiaomi .",1,['màn hình của chiếc M51'],['các màn hình có tốc độ làm mới 90 Hz hay 120 Hz của Realme hoặc Xiaomi'],['tốc độ làm mới'],['quá thấp so với'],[7],"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 6, 1, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0]]"
2186,Tuy nhiên tốc độ 60Hz được duy trì rất ổn định và không bị tụt khung hình khi chơi game .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2187,Tất nhiên nó không thể lên cao hơn 60 được .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2188,Nói về khả năng chơi game thì con chip chuyên game Snapdragon 730G này là thoải mái cho bạn chơi rồi .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2189,"Dù là những game đòi hỏi đồ họa cao cũng “ cân ” tốt , tất nhiên là mình đang nói tới max setting nha .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2190,alt : Đánh giá điện thoại Samsung Galaxy M51,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2191,des : Đánh giá điện thoại Samsung Galaxy M51,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2192,Galaxy M51 chơi PUBG,0,[],[],[],[],[],"[0, 0, 0, 0]"
2193,"Khi chơi PUBG mobile , mặc dù để max đồ họa nhưng nó vẫn cực kỳ mượt mà .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2194,Như mình nói màn hình rất ổn định ở 60Hz cùng với chip ngon thì việc ổn định hình ảnh ở 60 fps là quá dễ với sản phẩm này .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2195,Kể cả lúc bạn bung dù hay bắn “ hội đồng ” thì nó cũng rất mượt mà .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2196,"Di chuyển dễ dàng , hiển thị bụi cỏ rung động và âm thanh các kiểu rất thật .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2197,PUBG là game đòi hỏi đồ họa rất cao mà còn chơi được như thế thì chơi Liên Quân cũng chẳng có gì trở ngại nó được cả .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2198,Với cài đặt max đồ họa bạn sẽ có cảm nhận tuyệt vời hơn .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2199,"Bụi cỏ lay động , farm quái cũng thấy thích .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2200,"Nhất là khi combat tổng , bạn sẽ thoải mái thể hiện kỹ năng của mình mà không bị cản trở bởi giật lag các kiểu .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2201,Camera,0,[],[],[],[],[],[0]
2202,Samsung Galaxy M51 được trang bị bộ tứ camera phía sau bao gồm :,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2203,"Cùng với đó là một camera selfie được trang bị cảm biến lên tới 32 MP f / 2.0 , 26mm , 1 / 2.8 “ , 0.8µm .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2204,alt : Đánh giá điện thoại Samsung Galaxy M51,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2205,des : Đánh giá điện thoại Samsung Galaxy M51,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2206,"Đối với phần mềm chụp ảnh , Samsung đã tích hợp tính năng “ chụp một lần ” để chụp ảnh và quay video với tất cả các ống kính cùng lúc .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2207,Điều này cho bạn những bức ảnh và khoảnh khắc đẹp nhất cho mỗi khung hình .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2208,Tính năng này mới chỉ tìm thấy trên các sản phẩm cao cấp của Samsung như S20 và Note 20 series năm nay .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2209,"Tất nhiên sau khi chụp tất cả , bạn có thể lựa chọn cái nào đẹp thì để lại và không đẹp lắm thì không lưu .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2210,Tính năng này cũng được tích hợp ở camera trước .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2211,Camera chính,0,[],[],[],[],[],"[0, 0]"
2212,"Trong điều kiện đủ sáng , camera chính tạo ra hình ảnh tuyệt vời .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2213,"Độ sặc nét cao nhưng không quá mức , dải động rộng , màu sắc bão hòa nhẹ .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2214,Nhìn chung là khả năng xử lý hình ảnh trong điều kiện đủ sáng khá tốt .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2215,alt : Đánh giá điện thoại Samsung Galaxy M51,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2216,des : Đánh giá điện thoại Samsung Galaxy M51,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2217,Ảnh chụp thường đủ sáng từ camera chính,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0]"
2218,Bạn cũng có thể chụp ảnh ở chế độ 64MP .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2219,Kết quả bạn sẽ có hình ảnh sắc nét hơn và chi tiết hơn .,1,"['', '', '', '']","['', '', '', '']","['hình ảnh', '', 'hình ảnh', 'hình ảnh']","['sắc nét hơn', 'chi tiết hơn', 'sắc nét hơn', 'chi tiết hơn']","[6, 6, 6, 6]","[[0, 0, 0, 0, 0, 5, 6, 7, 8, 8, 0, 7, 8, 8, 0], [0, 0, 0, 0, 0, 5, 6, 7, 8, 8, 0, 7, 8, 8, 0], [0, 0, 0, 0, 0, 5, 6, 7, 8, 8, 0, 7, 8, 8, 0], [0, 0, 0, 0, 0, 5, 6, 7, 8, 8, 0, 7, 8, 8, 0]]"
2220,Nhưng đổi lại nó sẽ chiếm nhiều không gian lưu trữ hơn .,1,['nó'],[''],['không gian lưu trữ'],['chiếm nhiều không gian lưu trữ hơn'],[7],"[[0, 0, 0, 1, 0, 7, 8, 5, 6, 6, 6, 8, 0]]"
2221,"Trong điều kiện ánh sáng yếu , Galaxy M51 vẫn cho hình ảnh chất lượng tốt .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2222,Có chế độ ban đêm hỗ trợ cho việc chụp ảnh .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2223,"Bạn sẽ có một hình ảnh có độ phơi sáng khá cao hơn , nâng cao chi tiết ở những vùng tối hơn .",1,"['hình ảnh', 'hình ảnh', 'hình ảnh', 'hình ảnh']","['', '', '', '']","['độ phơi sáng', 'chi tiết ở những vùng tối', 'độ phơi sáng', 'chi tiết ở những vùng tối']","['cao hơn', 'nâng cao chi tiết ở những vùng tối hơn', 'cao hơn', 'nâng cao']","[6, 6, 6, 6]","[[0, 0, 0, 0, 1, 2, 0, 5, 6, 6, 0, 7, 8, 0, 7, 8, 5, 6, 6, 6, 6, 6, 8, 0], [0, 0, 0, 0, 1, 2, 0, 5, 6, 6, 0, 7, 8, 0, 7, 8, 5, 6, 6, 6, 6, 6, 8, 0], [0, 0, 0, 0, 1, 2, 0, 5, 6, 6, 0, 7, 8, 0, 7, 8, 5, 6, 6, 6, 6, 6, 8, 0], [0, 0, 0, 0, 1, 2, 0, 5, 6, 6, 0, 7, 8, 0, 7, 8, 5, 6, 6, 6, 6, 6, 8, 0]]"
2224,Đương nhiên khi bạn phong to hình ảnh lên sẽ thấy khá nhiều hạt mịn .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2225,alt : Đánh giá điện thoại Samsung Galaxy M51,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2226,des : Đánh giá điện thoại Samsung Galaxy M51,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2227,Ảnh chụp chế độ ban đêm từ camera chính,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2228,Nếu bạn chụp ảnh trong điều kiện ánh sáng đèn trong nhà thì hình ảnh cũng rất tốt .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2229,Nói chung không chê được điểm gì .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0]"
2230,alt : Đánh giá điện thoại Samsung Galaxy M51,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2231,des : Đánh giá điện thoại Samsung Galaxy M51,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2232,"Ảnh chụp từ camera chính , ánh sáng đèn trong nhà",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2233,Camera góc cực rộng,0,[],[],[],[],[],"[0, 0, 0, 0]"
2234,"Camera góc cực rộng có một góc nhìn lên tới 123 độ , cho phép bạn lấy được trường ảnh rộng hơn khá nhiều so với các mẫu ultrawide khác .",1,['Camera góc cực rộng'],['các mẫu ultrawide khác'],['trường ảnh'],['rộng hơn khá nhiều'],[6],"[[1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 7, 8, 8, 8, 0, 0, 3, 4, 4, 4, 0]]"
2235,Nó giữ được màu sắc tốt và dải động khá cao .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2236,Có đôi khi các góc vẫn chưa thể so sánh được với camera chính nhưng nhìn chung là chấp nhận tốt .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2237,alt : Đánh giá điện thoại Samsung Galaxy M51,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2238,des : Đánh giá điện thoại Samsung Galaxy M51,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2239,camera góc cục rộng chụp ban ngày,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0]"
2240,Chế độ ban đêm cũng được sử dụng với camera góc siêu rộng .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2241,"Bạn cũng nhận được hình ảnh khá tốt , tuy nhiên phóng to hình ảnh lên cũng sẽ thấy những điểm mờ hoặc hạt mịn .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2242,Nói chung hình ảnh sử dụng được nhưng không quá đẹp .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2243,alt : Đánh giá điện thoại Samsung Galaxy M51,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2244,des : Đánh giá điện thoại Samsung Galaxy M51,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2245,Ảnh chụp chế độ ban đêm góc cực rộng,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2246,Camera Macro,0,[],[],[],[],[],"[0, 0]"
2247,"Nhờ một cảm biến macro 5MP , bạn sẽ có được những tấm ảnh đẹp với nhiều chi tiết và tái hiện màu sắc rất tốt .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2248,Đây là một ưu điểm khi xu thế hiện nay rất yêu thích chụp hình cận cảnh .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2249,alt : Đánh giá điện thoại Samsung Galaxy M51,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2250,des : Đánh giá điện thoại Samsung Galaxy M51,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2251,Ảnh chụp Macro,0,[],[],[],[],[],"[0, 0, 0]"
2252,Tuy nhiên đây là một ống kính tiêu cự cố định nên không có khả năng tự động lấy nét .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2253,Vì vậy bạn cần đưa ống kính tới đúng tiêu cự và duy trì để lấy nét chính xác mới có hình ảnh đẹp được .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2254,Chân dung,0,[],[],[],[],[],"[0, 0]"
2255,Chế độ Live Focus của Samsung cho phép bạn chụp chân dung .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2256,Hơn nữa bạn còn có thể xem trước độ mờ của background .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2257,"Cảm biến phát hiện cạnh tốt , tất nhiên là chủ thể phải đứng yên .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2258,Ngoài ra bạn còn có tùy chọn để thay đổi độ mờ và kiểu mờ sau khi đã chụp ảnh xong .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2259,alt : Đánh giá điện thoại Samsung Galaxy M51,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2260,des : Đánh giá điện thoại Samsung Galaxy M51,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2261,Ảnh chân dung camera sau từ Galaxy M51,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0]"
2262,Camera trước,0,[],[],[],[],[],"[0, 0]"
2263,"Camera selfie dùng cảm biến Sony IMX616 32MP tạo ra hình ảnh mặc định 8MP , nhưng bạn cùng có thể chọn chế độ chụp 32MP đấy .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2264,alt :,0,[],[],[],[],[],"[0, 0]"
2265,des :,0,[],[],[],[],[],"[0, 0]"
2266,Ảnh selfie thường,0,[],[],[],[],[],"[0, 0, 0]"
2267,Chất lượng hình ảnh rất tốt với camera selfie này .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2268,Nhưng có một điều đặc biệt chính là bạn đang chỉ có một ống kính thường và bạn vẫn có thể chụp góc rộng selfie .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2269,alt :,0,[],[],[],[],[],"[0, 0]"
2270,des :,0,[],[],[],[],[],"[0, 0]"
2271,Ảnh Selfie góc gộng,0,[],[],[],[],[],"[0, 0, 0, 0]"
2272,Quay video,0,[],[],[],[],[],"[0, 0]"
2273,Video 4K ở tốc độ 30 khung hình / giây và 1080p ở tốc độ 30 khung hình / giây có chất lượng tuyệt vời .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2274,Mặc dù Samsung không đầu tư chống rung quang học nhưng lại có EIS rất tốt nên hình ảnh rất ổn định và cho chất lượng cao .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2275,Tuổi thọ pin,0,[],[],[],[],[],"[0, 0, 0]"
2276,Điện thoại Samsung Galaxy M51 được trang bị viên pin khủng nhất trên thị trường hiện nay nhờ một bước đột phá trong thiết kế .,1,['Samsung Galaxy M51'],[''],['viên pin'],['khủng nhất trên thị trường hiện nay'],[3],"[[0, 0, 1, 2, 2, 0, 0, 0, 5, 6, 7, 8, 8, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
2277,Với viên pin này thì chắc chắn bạn sẽ có một thời lượng pin khủng để sử dụng và nếu như mức sử dụng của bạn ở mức trung bình thì dùng 2 - 3 ngày là quá bình thường rồi .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2278,alt : Samsung Galaxy M51,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
2279,des : Samsung Galaxy M51,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
2280,Điểm đặc biệt khác của điện thoại này nằm ở bộ sạc của nó .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2281,Đó là bộ sạc C to C khá đặc biệt trên thị trường .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2282,Với cấu tạo này thì bạn sẽ không cần mua thêm một cáp khác để thực hiện sạc ngược mà dùng luôn cáp này sạc ngược cho một điện thoại có chân tpye C khác .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
